[2026-05-11 03:07:30] ---TOTAL start---
[2026-05-11 03:38:59] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02423 failed
[2026-05-11 03:38:59] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02424 succeed
[2026-05-11 03:39:00] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02425 failed
[2026-05-11 03:39:00] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02426 succeed
[2026-05-11 03:39:01] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02427 succeed
[2026-05-11 03:39:01] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02428 succeed
[2026-05-11 03:39:01] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02429 succeed
[2026-05-11 03:39:02] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02430 failed
[2026-05-11 03:39:03] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02431 failed
[2026-05-11 03:39:03] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02432 failed
[2026-05-11 03:39:03] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02433 failed
[2026-05-11 03:39:03] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02434 succeed
[2026-05-11 03:39:04] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02435 succeed
[2026-05-11 03:39:04] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02436 failed
[2026-05-11 03:39:05] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02437 failed
[2026-05-11 03:39:05] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02438 succeed
[2026-05-11 03:39:06] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02439 succeed
[2026-05-11 03:39:06] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02440 failed
[2026-05-11 03:39:07] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02441 failed
[2026-05-11 03:39:07] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02442 failed
[2026-05-11 03:39:07] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02443 succeed
[2026-05-11 03:39:08] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02444 failed
[2026-05-11 03:39:08] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02445 failed
[2026-05-11 03:39:09] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02446 failed
[2026-05-11 03:39:09] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02447 failed
[2026-05-11 03:39:10] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02448 failed
[2026-05-11 03:39:10] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02449 succeed
[2026-05-11 03:39:11] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02450 failed
[2026-05-11 03:39:11] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02451 succeed
[2026-05-11 03:39:11] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02452 failed
[2026-05-11 03:39:11] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02453 failed
[2026-05-11 03:39:11] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02454 failed
[2026-05-11 03:39:11] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02455 failed
[2026-05-11 03:39:11] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02456 failed
[2026-05-11 03:39:11] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02457 failed
[2026-05-11 03:39:11] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02458 failed
[2026-05-11 03:39:11] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02459 failed
[2026-05-11 03:39:11] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02460 failed
[2026-05-11 03:39:12] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02461 failed
[2026-05-11 03:39:12] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02462 failed
[2026-05-11 03:39:13] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02463 succeed
[2026-05-11 03:39:13] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02464 succeed
[2026-05-11 03:39:14] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02465 succeed
[2026-05-11 03:39:14] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02466 succeed
[2026-05-11 03:39:14] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02467 failed
[2026-05-11 03:39:15] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02468 succeed
[2026-05-11 03:39:15] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02469 succeed
[2026-05-11 03:39:16] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02470 succeed
[2026-05-11 03:39:16] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02471 succeed
[2026-05-11 03:39:16] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02472 failed
[2026-05-11 03:39:16] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02473 failed
[2026-05-11 03:39:17] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02474 failed
[2026-05-11 03:39:17] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02475 failed
[2026-05-11 03:39:17] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02476 failed
[2026-05-11 03:39:17] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02477 failed
[2026-05-11 03:39:17] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02478 failed
[2026-05-11 03:39:18] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02479 failed
[2026-05-11 03:39:18] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02480 failed
[2026-05-11 03:39:19] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02481 failed
[2026-05-11 03:39:19] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02482 failed
[2026-05-11 03:39:20] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02483 succeed
[2026-05-11 03:39:20] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02484 succeed
[2026-05-11 03:39:21] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02485 succeed
[2026-05-11 03:39:21] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02486 succeed
[2026-05-11 03:39:22] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02487 succeed
[2026-05-11 03:39:22] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02488 succeed
[2026-05-11 03:39:23] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02489 succeed
[2026-05-11 03:39:23] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02490 failed
[2026-05-11 03:39:23] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02491 failed
[2026-05-11 03:39:23] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02492 succeed
[2026-05-11 03:39:23] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02493 failed
[2026-05-11 03:39:23] Working in function safe_add_func_int32_t_s_s
[2026-05-11 03:39:23] deleting 3: int(safe_add_func_int32_t_s_s)(int si1, int si2) {
6: }
[2026-05-11 03:39:23] Actually deleting 3: int(safe_add_func_int32_t_s_s)(int si1, int si2) {
6: }
[2026-05-11 03:39:24] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02494 succeed
[2026-05-11 03:39:24] Working in function func_48
[2026-05-11 03:39:24] deleting 52: char func_48(char p_49, char p_50,  struct S2 p_51,
58: }
[2026-05-11 03:39:24] Actually deleting 52: char func_48(char p_49, char p_50,  struct S2 p_51,
58: }
[2026-05-11 03:39:24] Actually deleting 44: ((func_48(
48:                                          l_586__func_30.f4)));
[2026-05-11 03:39:24] Actually deleting 18: char g_159, func_48(char p_49, char p_50, const struct S2 p_51,
19:                       int p_52, int p_53), func_61(struct S0 p_62) ;
[2026-05-11 03:39:24] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02495 failed
[2026-05-11 03:39:24] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02496 failed
[2026-05-11 03:39:25] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02497 failed
[2026-05-11 03:39:25] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02498 failed
[2026-05-11 03:39:25] deleting 54: if (g_290.f4) for (; g_181;
56:       }
[2026-05-11 03:39:25] Actually deleting 54: if (g_290.f4) for (; g_181;
56:       }
[2026-05-11 03:39:25] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02499 failed
[2026-05-11 03:39:25] deleting 54: for (; g_181;
56:       }
[2026-05-11 03:39:25] Actually deleting 54: for (; g_181;
56:       }
[2026-05-11 03:39:25] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02500 failed
[2026-05-11 03:39:25] deleting 54: ;
[2026-05-11 03:39:25] Actually deleting 54: ;
[2026-05-11 03:39:25] deleting 57: return 0;
[2026-05-11 03:39:25] Actually deleting 57: return 0;
[2026-05-11 03:39:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02502 failed
[2026-05-11 03:39:26] ---LOCAL_EXPRESSION_REDUCER start---
[2026-05-11 03:39:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02503 failed
[2026-05-11 03:39:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02504 failed
[2026-05-11 03:39:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02505 failed
[2026-05-11 03:39:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02506 failed
[2026-05-11 03:39:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02507 failed
[2026-05-11 03:39:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02508 failed
[2026-05-11 03:39:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02509 failed
[2026-05-11 03:39:27] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02510 failed
[2026-05-11 03:39:27] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02511 failed
[2026-05-11 03:39:28] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02512 failed
[2026-05-11 03:39:28] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02513 failed
[2026-05-11 03:39:28] Working in function func_83
[2026-05-11 03:39:28] deleting 59: short int func_83(char p_84) { return g_28.f0; }
[2026-05-11 03:39:28] Actually deleting 16: short int g_22, func_83(char p_84) ;
[2026-05-11 03:39:28] Actually deleting 59: short int func_83(char p_84) { return g_28.f0; }
[2026-05-11 03:39:28] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02514 succeed
[2026-05-11 03:39:28] ---H_GLOBAL_REDUCER start---
[2026-05-11 03:39:28] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02515 failed
[2026-05-11 03:39:28] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02516 failed
[2026-05-11 03:39:29] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02517 failed
[2026-05-11 03:39:29] deleting 15: struct S0 g_5[1] ;
[2026-05-11 03:39:29] Actually deleting 41: (((g_17[5] = ((g_28.f6 = (g_5[0]
42:                                                                                 .f1) ^ 0xA032275AL) || g_5[0].f2) <= g_76[2][0][9].f6, 0x29863923L)));
[2026-05-11 03:39:29] Actually deleting 15: struct S0 g_5[1] ;
[2026-05-11 03:39:29] Actually deleting 59: func_6(0, g_5[0].f0, 0);
[2026-05-11 03:39:29] Actually deleting 43: ((func_48(
47:                                          l_586__func_30.f4)));
[2026-05-11 03:39:29] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02518 failed
[2026-05-11 03:39:29] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02519 failed
[2026-05-11 03:39:29] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02520 failed
[2026-05-11 03:39:29] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02521 failed
[2026-05-11 03:39:29] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02522 failed
[2026-05-11 03:39:29] deleting 15: struct S0 g_5[1] ;
[2026-05-11 03:39:29] Actually deleting 41: (((g_17[5] = ((g_28.f6 = (g_5[0]
42:                                                                                 .f1) ^ 0xA032275AL) || g_5[0].f2) <= g_76[2][0][9].f6, 0x29863923L)));
[2026-05-11 03:39:29] Actually deleting 15: struct S0 g_5[1] ;
[2026-05-11 03:39:29] Actually deleting 59: func_6(0, g_5[0].f0, 0);
[2026-05-11 03:39:29] Actually deleting 43: ((func_48(
47:                                          l_586__func_30.f4)));
[2026-05-11 03:39:30] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02523 failed
[2026-05-11 03:39:30] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02524 failed
[2026-05-11 03:39:30] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02525 failed
[2026-05-11 03:39:30] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02526 failed
[2026-05-11 03:39:31] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02527 failed
[2026-05-11 03:39:31] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02528 failed
[2026-05-11 03:39:31] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02529 failed
[2026-05-11 03:39:31] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02530 failed
[2026-05-11 03:39:31] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02531 failed
[2026-05-11 03:39:31] deleting 15: struct S0 g_5[1] ;
[2026-05-11 03:39:31] Actually deleting 41: (((g_17[5] = ((g_28.f6 = (g_5[0]
42:                                                                                 .f1) ^ 0xA032275AL) || g_5[0].f2) <= g_76[2][0][9].f6, 0x29863923L)));
[2026-05-11 03:39:31] Actually deleting 15: struct S0 g_5[1] ;
[2026-05-11 03:39:31] Actually deleting 59: func_6(0, g_5[0].f0, 0);
[2026-05-11 03:39:31] Actually deleting 43: ((func_48(
47:                                          l_586__func_30.f4)));
[2026-05-11 03:39:32] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02532 failed
[2026-05-11 03:39:32] deleting 11: int f0, f2, f3, f4, f5;
[2026-05-11 03:39:32] Actually deleting 11: int f0, f2, f3, f4, f5;
[2026-05-11 03:39:32] Actually deleting 53: if (g_290.f4) for (; g_181;
55:       }
[2026-05-11 03:39:32] Actually deleting 43: ((func_48(
47:                                          l_586__func_30.f4)));
[2026-05-11 03:39:32] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02533 failed
[2026-05-11 03:39:32] deleting 12: char f1;
[2026-05-11 03:39:32] Actually deleting 12: char f1;
[2026-05-11 03:39:32] Actually deleting 43: ((func_48(
47:                                          l_586__func_30.f4)));
[2026-05-11 03:39:33] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02534 failed
[2026-05-11 03:39:33] deleting 10: struct S2 {
14: };
[2026-05-11 03:39:33] Actually deleting 10: struct S2 {
14: };
[2026-05-11 03:39:33] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02535 failed
[2026-05-11 03:39:33] deleting 13: short int f6;
[2026-05-11 03:39:33] Actually deleting 13: short int f6;
[2026-05-11 03:39:33] Actually deleting 41: (((g_17[5] = ((g_28.f6 = (g_5[0]
42:                                                                                 .f1) ^ 0xA032275AL) || g_5[0].f2) <= g_76[2][0][9].f6, 0x29863923L)));
[2026-05-11 03:39:33] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02536 failed
[2026-05-11 03:39:33] deleting 1: int int64_t, printf (const char *, ...), crc32_tab[256], crc32_context, g_16, g_17[8], g_162, g_181, g_392, g_447 = 1L, g_467, g_766, g_846[9][8], g_1220, func_1(void), func_6(int p_7, int p_8, int p_9), func_20(const char p_21), func_30(struct S2 p_31, int p_32), func_67(char p_68, struct S0 p_69, int p_70,
2:                        struct S0 p_71, int p_72);
[2026-05-11 03:39:33] Actually deleting 61: printf("checksum = %X\n", crc32_context);
[2026-05-11 03:39:33] Actually deleting 36: for (; g_16 < 56; ++g_16) if (g_447) {
48:       }
[2026-05-11 03:39:33] Actually deleting 41: (((g_17[5] = ((g_28.f6 = (g_5[0]
42:                                                                                 .f1) ^ 0xA032275AL) || g_5[0].f2) <= g_76[2][0][9].f6, 0x29863923L)));
[2026-05-11 03:39:33] Actually deleting 53: for (; g_181;
55:       }
[2026-05-11 03:39:33] Actually deleting 1: int int64_t, printf (const char *, ...), crc32_tab[256], crc32_context, g_16, g_17[8], g_162, g_181, g_392, g_447 = 1L, g_467, g_766, g_846[9][8], g_1220, func_1(void), func_6(int p_7, int p_8, int p_9), func_20(const char p_21), func_30(struct S2 p_31, int p_32), func_67(char p_68, struct S0 p_69, int p_70,
2:                        struct S0 p_71, int p_72);
[2026-05-11 03:39:33] Actually deleting 28: g_16 = 0;
[2026-05-11 03:39:33] Actually deleting 36: if (g_447) {
48:       }
[2026-05-11 03:39:33] Actually deleting 60: crc32_context = g_16;
[2026-05-11 03:39:34] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02537 failed
[2026-05-11 03:39:34] deleting 3: struct S0 {
6: };
[2026-05-11 03:39:34] Actually deleting 3: struct S0 {
6: };
[2026-05-11 03:39:34] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02538 failed
[2026-05-11 03:39:34] deleting 34: int func_20( char p_21) {
50: }
[2026-05-11 03:39:34] Actually deleting 61: printf("checksum = %X\n", crc32_context);
[2026-05-11 03:39:34] Actually deleting 36: for (; g_16 < 56; ++g_16) if (g_447) {
48:       }
[2026-05-11 03:39:34] Actually deleting 30: l_854 = l_13[0][0][p_9] != func_20(6);
[2026-05-11 03:39:34] Actually deleting 41: (((g_17[5] = ((g_28.f6 = (g_5[0]
42:                                                                                 .f1) ^ 0xA032275AL) || g_5[0].f2) <= g_76[2][0][9].f6, 0x29863923L)));
[2026-05-11 03:39:34] Actually deleting 53: for (; g_181;
55:       }
[2026-05-11 03:39:34] Actually deleting 1: int int64_t, printf (const char *, ...), crc32_tab[256], crc32_context, g_16, g_17[8], g_162, g_181, g_392, g_447 = 1L, g_467, g_766, g_846[9][8], g_1220, func_1(void), func_6(int p_7, int p_8, int p_9), func_20(const char p_21), func_30(struct S2 p_31, int p_32), func_67(char p_68, struct S0 p_69, int p_70,
2:                        struct S0 p_71, int p_72);
[2026-05-11 03:39:34] Actually deleting 34: int func_20( char p_21) {
50: }
[2026-05-11 03:39:34] Actually deleting 28: g_16 = 0;
[2026-05-11 03:39:34] Actually deleting 36: if (g_447) {
48:       }
[2026-05-11 03:39:34] Actually deleting 60: crc32_context = g_16;
[2026-05-11 03:39:34] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02539 failed
[2026-05-11 03:39:34] deleting 5: short int f1, f6;
[2026-05-11 03:39:34] Actually deleting 41: (((g_17[5] = ((g_28.f6 = (g_5[0]
42:                                                                                 .f1) ^ 0xA032275AL) || g_5[0].f2) <= g_76[2][0][9].f6, 0x29863923L)));
[2026-05-11 03:39:34] Actually deleting 5: short int f1, f6;
[2026-05-11 03:39:34] Actually deleting 41: for (; l_73__func_30.f6; l_73__func_30.f6++) (((g_17[5] = ((g_28.f6 = (g_5[0]
42:                                                                                 .f1) ^ 0xA032275AL) || g_5[0].f2) <= g_76[2][0][9].f6, 0x29863923L)));
[2026-05-11 03:39:34] Actually deleting 43: ((func_48(
47:                                          l_586__func_30.f4)));
[2026-05-11 03:39:34] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02540 failed
[2026-05-11 03:39:34] deleting 17: char g_159, func_48(char p_49, char p_50, const struct S2 p_51,
18:                       int p_52, int p_53), func_61(struct S0 p_62) ;
[2026-05-11 03:39:34] Actually deleting 17: char g_159, func_48(char p_49, char p_50, const struct S2 p_51,
18:                       int p_52, int p_53), func_61(struct S0 p_62) ;
[2026-05-11 03:39:34] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02541 failed
[2026-05-11 03:39:34] deleting 58: int main() {
62: }
[2026-05-11 03:39:34] Actually deleting 58: int main() {
62: }
[2026-05-11 03:39:34] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02542 failed
[2026-05-11 03:39:34] deleting 19: int func_6(int p_7, int p_8, int p_9) {
33: }
[2026-05-11 03:39:34] Actually deleting 36: for (; g_16 < 56; ++g_16) if (g_447) {
48:       }
[2026-05-11 03:39:34] Actually deleting 41: (((g_17[5] = ((g_28.f6 = (g_5[0]
42:                                                                                 .f1) ^ 0xA032275AL) || g_5[0].f2) <= g_76[2][0][9].f6, 0x29863923L)));
[2026-05-11 03:39:34] Actually deleting 1: int int64_t, printf (const char *, ...), crc32_tab[256], crc32_context, g_16, g_17[8], g_162, g_181, g_392, g_447 = 1L, g_467, g_766, g_846[9][8], g_1220, func_1(void), func_6(int p_7, int p_8, int p_9), func_20(const char p_21), func_30(struct S2 p_31, int p_32), func_67(char p_68, struct S0 p_69, int p_70,
2:                        struct S0 p_71, int p_72);
[2026-05-11 03:39:34] Actually deleting 28: g_16 = 0;
[2026-05-11 03:39:34] Actually deleting 19: int func_6(int p_7, int p_8, int p_9) {
33: }
[2026-05-11 03:39:34] Actually deleting 36: if (g_447) {
48:       }
[2026-05-11 03:39:34] Actually deleting 61: printf("checksum = %X\n", crc32_context);
[2026-05-11 03:39:34] Actually deleting 30: l_854 = l_13[0][0][p_9] != func_20(6);
[2026-05-11 03:39:34] Actually deleting 27: for (; p_8 <= 5; 0) {
31:     }
[2026-05-11 03:39:34] Actually deleting 53: for (; g_181;
55:       }
[2026-05-11 03:39:34] Actually deleting 30: for (; p_9 <= 5; p_9 += 1) l_854 = l_13[0][0][p_9] != func_20(6);
[2026-05-11 03:39:34] Actually deleting 59: func_6(0, g_5[0].f0, 0);
[2026-05-11 03:39:34] Actually deleting 30: for (; p_8 <= 5; p_8 += 1) for (; p_9 <= 5; p_9 += 1) l_854 = l_13[0][0][p_9] != func_20(6);
[2026-05-11 03:39:34] Actually deleting 60: crc32_context = g_16;
[2026-05-11 03:39:34] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02543 failed
[2026-05-11 03:39:34] deleting 7: struct S1 {
9: };
[2026-05-11 03:39:34] Actually deleting 7: struct S1 {
9: };
[2026-05-11 03:39:35] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02544 succeed
[2026-05-11 03:39:35] deleting 1: int int64_t, printf (const char *, ...), crc32_tab[256], crc32_context, g_16, g_17[8], g_162, g_181, g_392, g_447 = 1L, g_467, g_766, g_846[9][8], g_1220, func_1(void), func_6(int p_7, int p_8, int p_9), func_20(const char p_21), func_30(struct S2 p_31, int p_32), func_67(char p_68, struct S0 p_69, int p_70,
2:                        struct S0 p_71, int p_72);
[2026-05-11 03:39:35] Actually deleting 38: (((g_17[5] = ((g_28.f6 = (g_5[0]
39:                                                                                 .f1) ^ 0xA032275AL) || g_5[0].f2) <= g_76[2][0][9].f6, 0x29863923L)));
[2026-05-11 03:39:35] Actually deleting 50: for (; g_181;
52:       }
[2026-05-11 03:39:35] Actually deleting 25: g_16 = 0;
[2026-05-11 03:39:35] Actually deleting 33: if (g_447) {
45:       }
[2026-05-11 03:39:35] Actually deleting 33: for (; g_16 < 56; ++g_16) if (g_447) {
45:       }
[2026-05-11 03:39:35] Actually deleting 58: printf("checksum = %X\n", crc32_context);
[2026-05-11 03:39:35] Actually deleting 1: int int64_t, printf (const char *, ...), crc32_tab[256], crc32_context, g_16, g_17[8], g_162, g_181, g_392, g_447 = 1L, g_467, g_766, g_846[9][8], g_1220, func_1(void), func_6(int p_7, int p_8, int p_9), func_20(const char p_21), func_30(struct S2 p_31, int p_32), func_67(char p_68, struct S0 p_69, int p_70,
2:                        struct S0 p_71, int p_72);
[2026-05-11 03:39:35] Actually deleting 57: crc32_context = g_16;
[2026-05-11 03:39:35] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02545 failed
[2026-05-11 03:39:35] deleting 4: int f0, f2, f3, f4, f5;
[2026-05-11 03:39:35] Actually deleting 38: (((g_17[5] = ((g_28.f6 = (g_5[0]
39:                                                                                 .f1) ^ 0xA032275AL) || g_5[0].f2) <= g_76[2][0][9].f6, 0x29863923L)));
[2026-05-11 03:39:35] Actually deleting 56: func_6(0, g_5[0].f0, 0);
[2026-05-11 03:39:35] Actually deleting 4: int f0, f2, f3, f4, f5;
[2026-05-11 03:39:35] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02546 failed
[2026-05-11 03:39:35] deleting 14: char g_159, func_48(char p_49, char p_50, const struct S2 p_51,
15:                       int p_52, int p_53), func_61(struct S0 p_62) ;
[2026-05-11 03:39:35] Actually deleting 14: char g_159, func_48(char p_49, char p_50, const struct S2 p_51,
15:                       int p_52, int p_53), func_61(struct S0 p_62) ;
[2026-05-11 03:39:35] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02547 failed
[2026-05-11 03:39:35] deleting 13: struct S2 g_28, g_76[5][4][10], g_290 ;
[2026-05-11 03:39:35] Actually deleting 38: (((g_17[5] = ((g_28.f6 = (g_5[0]
39:                                                                                 .f1) ^ 0xA032275AL) || g_5[0].f2) <= g_76[2][0][9].f6, 0x29863923L)));
[2026-05-11 03:39:35] Actually deleting 50: if (g_290.f4) for (; g_181;
52:       }
[2026-05-11 03:39:35] Actually deleting 13: struct S2 g_28, g_76[5][4][10], g_290 ;
[2026-05-11 03:39:36] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02548 failed
[2026-05-11 03:39:36] ---EXPRESSION_REDUCER start---
[2026-05-11 03:39:36] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02549 failed
[2026-05-11 03:39:36] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02550 succeed
[2026-05-11 03:39:36] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02551 failed
[2026-05-11 03:39:37] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02552 succeed
[2026-05-11 03:39:37] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02553 failed
[2026-05-11 03:39:37] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02554 failed
[2026-05-11 03:39:37] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02555 failed
[2026-05-11 03:39:37] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02556 succeed
[2026-05-11 03:39:37] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02557 failed
[2026-05-11 03:39:38] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02558 succeed
[2026-05-11 03:39:38] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02559 failed
[2026-05-11 03:39:39] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02560 succeed
[2026-05-11 03:39:39] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02561 succeed
[2026-05-11 03:39:40] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02562 succeed
[2026-05-11 03:39:40] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02563 succeed
[2026-05-11 03:39:41] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02564 succeed
[2026-05-11 03:39:41] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02565 succeed
[2026-05-11 03:39:41] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02566 failed
[2026-05-11 03:39:42] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02567 succeed
[2026-05-11 03:39:43] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp02568 succeed
